=== 1. COUNT DE TABLAS ===
Pasajeros: 98617
Fechas de Salida: 220
Aeropuertos Salida: 9062
Aeropuertos Llegada: 9024
Pilotos: 98605
Estados: 3
Vuelos: 59656

=== 2. PASAJEROS POR GÉNERO ===
Male: 50.29%
Female: 49.71%

=== 3. NACIONALIDADES CON SU MES/AÑO DE MAYOR FECHA DE SALIDA ===
Nacionalidad: Afghanistan, Año: 2022, Mes: 1, Vuelos: 18
Nacionalidad: Ghana, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Ghana, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Ghana, Año: 2022, Mes: 9, Vuelos: 7
Nacionalidad: Ghana, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Ghana, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Ghana, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Greece, Año: 2022, Mes: 1, Vuelos: 54
Nacionalidad: Greece, Año: 2022, Mes: 2, Vuelos: 54
Nacionalidad: Greece, Año: 2022, Mes: 3, Vuelos: 65
Nacionalidad: Greece, Año: 2022, Mes: 4, Vuelos: 74
Nacionalidad: Greece, Año: 2022, Mes: 5, Vuelos: 66
Nacionalidad: Greece, Año: 2022, Mes: 6, Vuelos: 55
Nacionalidad: Greece, Año: 2022, Mes: 7, Vuelos: 59
Nacionalidad: Greece, Año: 2022, Mes: 8, Vuelos: 65
Nacionalidad: Greece, Año: 2022, Mes: 9, Vuelos: 63
Nacionalidad: Greece, Año: 2022, Mes: 10, Vuelos: 58
Nacionalidad: Greece, Año: 2022, Mes: 11, Vuelos: 59
Nacionalidad: Greece, Año: 2022, Mes: 12, Vuelos: 60
Nacionalidad: Greenland, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Greenland, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Greenland, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Greenland, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Greenland, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Grenada, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Grenada, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Grenada, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Grenada, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Grenada, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Guadeloupe, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Guadeloupe, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Guadeloupe, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Guadeloupe, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Guadeloupe, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Guadeloupe, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Guadeloupe, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Guadeloupe, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Guam, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Guam, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Guam, Año: 2022, Mes: 5, Vuelos: 3
Nacionalidad: Guam, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Guam, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Guam, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Guam, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Guam, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Guatemala, Año: 2022, Mes: 1, Vuelos: 18
Nacionalidad: Guatemala, Año: 2022, Mes: 2, Vuelos: 20
Nacionalidad: Guatemala, Año: 2022, Mes: 3, Vuelos: 19
Nacionalidad: Guatemala, Año: 2022, Mes: 4, Vuelos: 20
Nacionalidad: Guatemala, Año: 2022, Mes: 5, Vuelos: 25
Nacionalidad: Guatemala, Año: 2022, Mes: 6, Vuelos: 15
Nacionalidad: Guatemala, Año: 2022, Mes: 7, Vuelos: 26
Nacionalidad: Guatemala, Año: 2022, Mes: 8, Vuelos: 20
Nacionalidad: Guatemala, Año: 2022, Mes: 9, Vuelos: 17
Nacionalidad: Guatemala, Año: 2022, Mes: 10, Vuelos: 16
Nacionalidad: Guatemala, Año: 2022, Mes: 11, Vuelos: 12
Nacionalidad: Guatemala, Año: 2022, Mes: 12, Vuelos: 18
Nacionalidad: Guinea, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Guinea, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Guinea, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Guinea, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Guinea, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Guinea, Año: 2022, Mes: 6, Vuelos: 7
Nacionalidad: Guinea, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Guinea, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Guinea, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Guinea, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Guinea, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Guinea-Bissau, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Guyana, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Guyana, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Guyana, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Guyana, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Guyana, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Guyana, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Guyana, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Haiti, Año: 2022, Mes: 1, Vuelos: 5
Nacionalidad: Haiti, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Haiti, Año: 2022, Mes: 3, Vuelos: 6
Nacionalidad: Haiti, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Haiti, Año: 2022, Mes: 5, Vuelos: 11
Nacionalidad: Haiti, Año: 2022, Mes: 6, Vuelos: 6
Nacionalidad: Haiti, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Haiti, Año: 2022, Mes: 8, Vuelos: 9
Nacionalidad: Haiti, Año: 2022, Mes: 9, Vuelos: 10
Nacionalidad: Haiti, Año: 2022, Mes: 10, Vuelos: 5
Nacionalidad: Haiti, Año: 2022, Mes: 11, Vuelos: 10
Nacionalidad: Haiti, Año: 2022, Mes: 12, Vuelos: 11
Nacionalidad: Honduras, Año: 2022, Mes: 1, Vuelos: 32
Nacionalidad: Honduras, Año: 2022, Mes: 2, Vuelos: 33
Nacionalidad: Honduras, Año: 2022, Mes: 3, Vuelos: 37
Nacionalidad: Honduras, Año: 2022, Mes: 4, Vuelos: 20
Nacionalidad: Honduras, Año: 2022, Mes: 5, Vuelos: 18
Nacionalidad: Honduras, Año: 2022, Mes: 6, Vuelos: 24
Nacionalidad: Honduras, Año: 2022, Mes: 7, Vuelos: 32
Nacionalidad: Honduras, Año: 2022, Mes: 8, Vuelos: 25
Nacionalidad: Honduras, Año: 2022, Mes: 9, Vuelos: 22
Nacionalidad: Honduras, Año: 2022, Mes: 10, Vuelos: 29
Nacionalidad: Honduras, Año: 2022, Mes: 11, Vuelos: 23
Nacionalidad: Honduras, Año: 2022, Mes: 12, Vuelos: 16
Nacionalidad: Hong Kong, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Hong Kong, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Hong Kong, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Hong Kong, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Hong Kong, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Hong Kong, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Hong Kong, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Hungary, Año: 2022, Mes: 1, Vuelos: 8
Nacionalidad: Hungary, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Hungary, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Hungary, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Hungary, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Hungary, Año: 2022, Mes: 6, Vuelos: 5
Nacionalidad: Hungary, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Hungary, Año: 2022, Mes: 8, Vuelos: 4
Nacionalidad: Hungary, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Hungary, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Hungary, Año: 2022, Mes: 11, Vuelos: 10
Nacionalidad: Hungary, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Iceland, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Iceland, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Iceland, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Iceland, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Iceland, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Iceland, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Iceland, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Iceland, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Iceland, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: Iceland, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Iceland, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Iceland, Año: 2022, Mes: 12, Vuelos: 5
Nacionalidad: India, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: India, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Indonesia, Año: 2022, Mes: 1, Vuelos: 554
Nacionalidad: Indonesia, Año: 2022, Mes: 2, Vuelos: 488
Nacionalidad: Indonesia, Año: 2022, Mes: 3, Vuelos: 556
Nacionalidad: Indonesia, Año: 2022, Mes: 4, Vuelos: 506
Nacionalidad: Indonesia, Año: 2022, Mes: 5, Vuelos: 528
Nacionalidad: Indonesia, Año: 2022, Mes: 6, Vuelos: 525
Nacionalidad: Indonesia, Año: 2022, Mes: 7, Vuelos: 528
Nacionalidad: Indonesia, Año: 2022, Mes: 8, Vuelos: 569
Nacionalidad: Indonesia, Año: 2022, Mes: 9, Vuelos: 526
Nacionalidad: Indonesia, Año: 2022, Mes: 10, Vuelos: 538
Nacionalidad: Indonesia, Año: 2022, Mes: 11, Vuelos: 521
Nacionalidad: Indonesia, Año: 2022, Mes: 12, Vuelos: 483
Nacionalidad: Iran, Año: 2022, Mes: 1, Vuelos: 35
Nacionalidad: Iran, Año: 2022, Mes: 2, Vuelos: 25
Nacionalidad: Iran, Año: 2022, Mes: 3, Vuelos: 25
Nacionalidad: Iran, Año: 2022, Mes: 4, Vuelos: 26
Nacionalidad: Iran, Año: 2022, Mes: 5, Vuelos: 26
Nacionalidad: Iran, Año: 2022, Mes: 6, Vuelos: 25
Nacionalidad: Iran, Año: 2022, Mes: 7, Vuelos: 36
Nacionalidad: Iran, Año: 2022, Mes: 8, Vuelos: 37
Nacionalidad: Iran, Año: 2022, Mes: 9, Vuelos: 23
Nacionalidad: Iran, Año: 2022, Mes: 10, Vuelos: 27
Nacionalidad: Iran, Año: 2022, Mes: 11, Vuelos: 24
Nacionalidad: Iran, Año: 2022, Mes: 12, Vuelos: 28
Nacionalidad: Iraq, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Iraq, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Iraq, Año: 2022, Mes: 3, Vuelos: 6
Nacionalidad: Iraq, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Iraq, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Iraq, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Iraq, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Iraq, Año: 2022, Mes: 8, Vuelos: 7
Nacionalidad: Iraq, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: Iraq, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Iraq, Año: 2022, Mes: 11, Vuelos: 5
Nacionalidad: Iraq, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Ireland, Año: 2022, Mes: 1, Vuelos: 26
Nacionalidad: Ireland, Año: 2022, Mes: 2, Vuelos: 14
Nacionalidad: Ireland, Año: 2022, Mes: 3, Vuelos: 29
Nacionalidad: Ireland, Año: 2022, Mes: 4, Vuelos: 19
Nacionalidad: Ireland, Año: 2022, Mes: 5, Vuelos: 23
Nacionalidad: Ireland, Año: 2022, Mes: 6, Vuelos: 19
Nacionalidad: Ireland, Año: 2022, Mes: 7, Vuelos: 22
Nacionalidad: Ireland, Año: 2022, Mes: 8, Vuelos: 19
Nacionalidad: Ireland, Año: 2022, Mes: 9, Vuelos: 22
Nacionalidad: Ireland, Año: 2022, Mes: 10, Vuelos: 24
Nacionalidad: Ireland, Año: 2022, Mes: 11, Vuelos: 16
Nacionalidad: Ireland, Año: 2022, Mes: 12, Vuelos: 27
Nacionalidad: Isle of Man, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Isle of Man, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Isle of Man, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Israel, Año: 2022, Mes: 1, Vuelos: 7
Nacionalidad: Israel, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Israel, Año: 2022, Mes: 3, Vuelos: 7
Nacionalidad: Israel, Año: 2022, Mes: 4, Vuelos: 10
Nacionalidad: Israel, Año: 2022, Mes: 5, Vuelos: 9
Nacionalidad: Israel, Año: 2022, Mes: 6, Vuelos: 8
Nacionalidad: Israel, Año: 2022, Mes: 7, Vuelos: 15
Nacionalidad: Israel, Año: 2022, Mes: 8, Vuelos: 9
Nacionalidad: Israel, Año: 2022, Mes: 9, Vuelos: 10
Nacionalidad: Israel, Año: 2022, Mes: 10, Vuelos: 7
Nacionalidad: Israel, Año: 2022, Mes: 11, Vuelos: 13
Nacionalidad: Israel, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Italy, Año: 2022, Mes: 1, Vuelos: 6
Nacionalidad: Italy, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Italy, Año: 2022, Mes: 3, Vuelos: 8
Nacionalidad: Italy, Año: 2022, Mes: 4, Vuelos: 6
Nacionalidad: Italy, Año: 2022, Mes: 5, Vuelos: 11
Nacionalidad: Italy, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Italy, Año: 2022, Mes: 7, Vuelos: 7
Nacionalidad: Italy, Año: 2022, Mes: 8, Vuelos: 10
Nacionalidad: Italy, Año: 2022, Mes: 9, Vuelos: 8
Nacionalidad: Italy, Año: 2022, Mes: 10, Vuelos: 9
Nacionalidad: Italy, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Italy, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Ivory Coast, Año: 2022, Mes: 1, Vuelos: 5
Nacionalidad: Ivory Coast, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Ivory Coast, Año: 2022, Mes: 3, Vuelos: 5
Nacionalidad: Ivory Coast, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Ivory Coast, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Ivory Coast, Año: 2022, Mes: 6, Vuelos: 8
Nacionalidad: Ivory Coast, Año: 2022, Mes: 7, Vuelos: 10
Nacionalidad: Ivory Coast, Año: 2022, Mes: 8, Vuelos: 10
Nacionalidad: Ivory Coast, Año: 2022, Mes: 9, Vuelos: 8
Nacionalidad: Ivory Coast, Año: 2022, Mes: 10, Vuelos: 8
Nacionalidad: Ivory Coast, Año: 2022, Mes: 11, Vuelos: 8
Nacionalidad: Ivory Coast, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Jamaica, Año: 2022, Mes: 1, Vuelos: 7
Nacionalidad: Jamaica, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Jamaica, Año: 2022, Mes: 3, Vuelos: 5
Nacionalidad: Jamaica, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Jamaica, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Jamaica, Año: 2022, Mes: 6, Vuelos: 6
Nacionalidad: Jamaica, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Jamaica, Año: 2022, Mes: 8, Vuelos: 7
Nacionalidad: Jamaica, Año: 2022, Mes: 9, Vuelos: 8
Nacionalidad: Jamaica, Año: 2022, Mes: 10, Vuelos: 7
Nacionalidad: Jamaica, Año: 2022, Mes: 11, Vuelos: 6
Nacionalidad: Jamaica, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Japan, Año: 2022, Mes: 1, Vuelos: 107
Nacionalidad: Japan, Año: 2022, Mes: 2, Vuelos: 70
Nacionalidad: Japan, Año: 2022, Mes: 3, Vuelos: 94
Nacionalidad: Japan, Año: 2022, Mes: 4, Vuelos: 96
Nacionalidad: Japan, Año: 2022, Mes: 5, Vuelos: 97
Nacionalidad: Japan, Año: 2022, Mes: 6, Vuelos: 86
Nacionalidad: Japan, Año: 2022, Mes: 7, Vuelos: 98
Nacionalidad: Japan, Año: 2022, Mes: 8, Vuelos: 85
Nacionalidad: Japan, Año: 2022, Mes: 9, Vuelos: 70
Nacionalidad: Japan, Año: 2022, Mes: 10, Vuelos: 111
Nacionalidad: Japan, Año: 2022, Mes: 11, Vuelos: 82
Nacionalidad: Japan, Año: 2022, Mes: 12, Vuelos: 102
Nacionalidad: Jordan, Año: 2022, Mes: 1, Vuelos: 8
Nacionalidad: Jordan, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Jordan, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Jordan, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Jordan, Año: 2022, Mes: 5, Vuelos: 7
Nacionalidad: Jordan, Año: 2022, Mes: 6, Vuelos: 9
Nacionalidad: Jordan, Año: 2022, Mes: 7, Vuelos: 7
Nacionalidad: Jordan, Año: 2022, Mes: 8, Vuelos: 8
Nacionalidad: Jordan, Año: 2022, Mes: 9, Vuelos: 8
Nacionalidad: Jordan, Año: 2022, Mes: 10, Vuelos: 5
Nacionalidad: Jordan, Año: 2022, Mes: 11, Vuelos: 12
Nacionalidad: Jordan, Año: 2022, Mes: 12, Vuelos: 9
Nacionalidad: Kazakhstan, Año: 2022, Mes: 1, Vuelos: 15
Nacionalidad: Kazakhstan, Año: 2022, Mes: 2, Vuelos: 22
Nacionalidad: Kazakhstan, Año: 2022, Mes: 3, Vuelos: 23
Nacionalidad: Kazakhstan, Año: 2022, Mes: 4, Vuelos: 19
Nacionalidad: Kazakhstan, Año: 2022, Mes: 5, Vuelos: 16
Nacionalidad: Kazakhstan, Año: 2022, Mes: 6, Vuelos: 19
Nacionalidad: Kazakhstan, Año: 2022, Mes: 7, Vuelos: 20
Nacionalidad: Kazakhstan, Año: 2022, Mes: 8, Vuelos: 19
Nacionalidad: Kazakhstan, Año: 2022, Mes: 9, Vuelos: 24
Nacionalidad: Kazakhstan, Año: 2022, Mes: 10, Vuelos: 22
Nacionalidad: Kazakhstan, Año: 2022, Mes: 11, Vuelos: 17
Nacionalidad: Kazakhstan, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Kenya, Año: 2022, Mes: 1, Vuelos: 8
Nacionalidad: Kenya, Año: 2022, Mes: 2, Vuelos: 9
Nacionalidad: Kenya, Año: 2022, Mes: 3, Vuelos: 8
Nacionalidad: Kenya, Año: 2022, Mes: 4, Vuelos: 8
Nacionalidad: Kenya, Año: 2022, Mes: 5, Vuelos: 9
Nacionalidad: Kenya, Año: 2022, Mes: 6, Vuelos: 10
Nacionalidad: Kenya, Año: 2022, Mes: 7, Vuelos: 9
Nacionalidad: Kenya, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Kenya, Año: 2022, Mes: 9, Vuelos: 15
Nacionalidad: Kenya, Año: 2022, Mes: 10, Vuelos: 4
Nacionalidad: Kenya, Año: 2022, Mes: 11, Vuelos: 10
Nacionalidad: Kenya, Año: 2022, Mes: 12, Vuelos: 5
Nacionalidad: Kiribati, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Kiribati, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Kiribati, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Kiribati, Año: 2022, Mes: 7, Vuelos: 4
Nacionalidad: Kiribati, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Kiribati, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Kiribati, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Kiribati, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Kosovo, Año: 2022, Mes: 1, Vuelos: 12
Nacionalidad: Kosovo, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Kosovo, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Kosovo, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Kosovo, Año: 2022, Mes: 5, Vuelos: 6
Nacionalidad: Kosovo, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Kosovo, Año: 2022, Mes: 7, Vuelos: 4
Nacionalidad: Kosovo, Año: 2022, Mes: 8, Vuelos: 7
Nacionalidad: Kosovo, Año: 2022, Mes: 9, Vuelos: 8
Nacionalidad: Kosovo, Año: 2022, Mes: 10, Vuelos: 8
Nacionalidad: Kosovo, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Kosovo, Año: 2022, Mes: 12, Vuelos: 5
Nacionalidad: Kuwait, Año: 2022, Mes: 1, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Kuwait, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Kuwait, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Kuwait, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 8, Vuelos: 5
Nacionalidad: Kuwait, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Kuwait, Año: 2022, Mes: 12, Vuelos: 4
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 1, Vuelos: 5
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 5, Vuelos: 7
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 6, Vuelos: 7
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 7, Vuelos: 8
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 8, Vuelos: 6
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 10, Vuelos: 6
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Kyrgyzstan, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Laos, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Laos, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Laos, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Laos, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Laos, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Laos, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Laos, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Laos, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Laos, Año: 2022, Mes: 10, Vuelos: 8
Nacionalidad: Laos, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Laos, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Latvia, Año: 2022, Mes: 1, Vuelos: 10
Nacionalidad: Latvia, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Latvia, Año: 2022, Mes: 3, Vuelos: 14
Nacionalidad: Latvia, Año: 2022, Mes: 4, Vuelos: 6
Nacionalidad: Latvia, Año: 2022, Mes: 5, Vuelos: 7
Nacionalidad: Latvia, Año: 2022, Mes: 6, Vuelos: 10
Nacionalidad: Latvia, Año: 2022, Mes: 7, Vuelos: 14
Nacionalidad: Latvia, Año: 2022, Mes: 8, Vuelos: 14
Nacionalidad: Latvia, Año: 2022, Mes: 9, Vuelos: 9
Nacionalidad: Latvia, Año: 2022, Mes: 10, Vuelos: 5
Nacionalidad: Latvia, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Latvia, Año: 2022, Mes: 12, Vuelos: 9
Nacionalidad: Lebanon, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Lebanon, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Lebanon, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Lebanon, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Lebanon, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Lebanon, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Lebanon, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Lebanon, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Lebanon, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Lebanon, Año: 2022, Mes: 12, Vuelos: 4
Nacionalidad: Lesotho, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Lesotho, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Lesotho, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Lesotho, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Lesotho, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Liberia, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Liberia, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Liberia, Año: 2022, Mes: 4, Vuelos: 1
